KVIKA;Kvika;bank
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2020-01-17;10,85;10,91;11,00;11,00;10,85;10,85;10,934;5243000;57324080;7;
2020-01-16;10,97;11,00;11,00;11,00;10,935;10,95;10,959;8593332;94171985,42;8;
2020-01-15;10,85;11,01;10,63;11,01;10,63;11,01;10,726;25614280;274736798;17;
2020-01-14;10,55;10,64;10,525;10,63;10,525;10,63;10,587;23251666;246163784,6;11;
2020-01-13;10,50;10,59;10,35;10,53;10,35;10,53;10,448;27606333;288436213,2;13;
2020-01-10;10,30;10,40;10,50;10,50;10,35;10,35;10,372;12068031;124935825,5;9;
2020-01-09;10,45;10,54;10,50;10,55;10,50;10,50;10,528;11350000;119487500;7;
2020-01-08;10,50;10,64;;;;10,565;;;;0;
2020-01-07;10,50;10,64;10,64;10,64;10,565;10,565;10,571;10443267;110390015,86;4;
2020-01-06;10,50;10,65;10,60;10,60;10,50;10,55;10,594;2700000;28605000;4;
2020-01-03;10,60;10,75;10,65;10,79;10,65;10,75;10,685;2902153;31008650,43;8;
2020-01-02;10,67;10,79;10,60;10,79;10,60;10,79;10,738;7870000;84504600;7;
2019-12-30;10,50;10,60;10,60;10,60;10,58;10,58;10,583;161930;1713683,4;2;
2019-12-27;10,45;10,60;;;;10,45;;;;0;
2019-12-23;10,45;10,60;10,48;10,55;10,45;10,45;10,504;3739741;39280293,45;6;
2019-12-20;10,40;10,48;10,45;10,575;10,45;10,45;10,488;15230000;159738500;8;
2019-12-19;10,20;10,35;10,20;10,35;10,20;10,35;10,238;17782511;182064112,2;9;
2019-12-18;10,05;10,12;9,85;10,04;9,85;10,00;9,953;30447298;303407218,04;16;
2019-12-17;9,82;9,89;9,90;9,90;9,80;9,89;9,83;10164761;99915865,78;6;
2019-12-16;9,80;9,91;;;;9,90;;483175;4761689,63;1;
2019-12-13;9,82;9,93;9,88;9,93;9,88;9,90;9,898;9580000;94817600;19;
2019-12-12;9,82;9,89;9,81;9,82;9,81;9,82;9,82;5241000;51464610;8;
2019-12-11;9,80;9,94;9,90;9,93;9,87;9,87;9,896;3012000;29805675;5;
2019-12-10;9,91;10,05;;;;9,93;;;;0;
2019-12-09;9,93;10,05;10,02;10,02;9,93;9,93;10,009;9413354;94217006,66;6;
2019-12-06;10,00;10,15;10,06;10,10;10,06;10,08;10,064;10275000;103407000;5;
2019-12-05;9,92;10,06;9,925;10,02;9,92;9,92;9,976;27380748;272689520,16;16;
2019-12-04;9,85;9,99;10,10;10,10;9,94;9,94;10,051;12700000;127644500;9;
2019-12-03;10,10;10,25;10,20;10,20;10,10;10,10;10,20;3207662;32717386,2;3;
2019-12-02;10,15;10,30;10,00;10,25;10,00;10,20;10,115;14333333;144976896,6;13;
2019-11-29;10,15;10,30;10,40;10,40;10,05;10,30;10,227;22248573;227538158,65;17;
2019-11-28;10,45;10,59;10,59;10,65;10,45;10,45;10,598;20313380;215284997;13;
2019-11-27;10,47;10,59;10,35;10,59;10,30;10,59;10,443;15043848;157109076,8;12;
2019-11-26;10,21;10,33;10,35;10,35;10,27;10,27;10,332;3772667;38978223,45;3;
2019-11-25;10,26;10,39;10,25;10,35;10,22;10,35;10,248;21014887;214877413,72;9;
2019-11-22;10,00;10,13;9,92;10,13;9,92;10,08;9,993;14305501;142953019,92;9;
2019-11-21;10,10;10,15;10,14;10,15;10,05;10,15;10,114;8333333;84287012,19;10;
2019-11-20;10,25;10,40;10,55;10,55;10,29;10,29;10,439;29224410;305070025,5;16;
2019-11-19;10,55;10,64;10,75;10,75;10,55;10,55;10,654;7825836;83377737;5;
2019-11-18;10,65;10,80;10,75;10,75;10,75;10,75;10,75;5321814;57209500,5;4;
2019-11-15;10,75;10,90;10,96;10,97;10,75;10,75;10,893;12460667;135730439,11;11;
2019-11-14;10,76;10,91;10,82;10,91;10,68;10,91;10,766;18136772;195268520,24;9;
2019-11-13;10,69;10,84;10,92;10,92;10,80;10,82;10,853;12197884;132385183,36;6;
2019-11-12;10,83;10,98;11,01;11,01;10,92;10,92;10,963;11319736;124095875,11;5;
2019-11-11;10,98;11,11;11,12;11,12;10,99;11,01;11,079;7969214;88292426,42;9;
2019-11-08;10,98;11,13;10,80;11,055;10,80;11,055;10,929;10445311;114080125,3;15;
2019-11-07;10,70;10,80;10,60;10,78;10,60;10,78;10,666;23055617;245908509,58;14;
2019-11-06;10,45;10,55;10,25;10,55;10,25;10,45;10,392;13004500;135136125;13;
2019-11-05;10,20;10,34;10,25;10,40;10,25;10,25;10,294;17392733;179041089,9;13;
2019-11-04;10,10;10,21;9,94;10,15;9,90;10,11;10,017;20265144;202987087,57;15;
2019-11-01;9,72;9,86;9,69;9,85;9,69;9,85;9,732;8537666;83092243,5;9;
2019-10-31;9,54;9,66;9,39;9,59;9,20;9,59;9,43;26192479;246989885,71;20;
2019-10-30;9,40;9,54;9,50;9,50;9,50;9,50;9,50;349000;3315500;2;
2019-10-29;9,40;9,54;9,44;9,45;9,44;9,45;9,445;7842800;74151032;4;
2019-10-28;9,34;9,45;9,40;9,40;9,34;9,34;9,392;2206083;20720068,2;4;
2019-10-25;9,32;9,45;9,40;9,53;9,40;9,40;9,451;14759070;139488209,25;9;
2019-10-24;9,40;9,51;9,42;9,465;9,40;9,40;9,428;2173756;20494729,6;3;
2019-10-23;9,42;9,54;9,45;9,45;9,42;9,42;9,425;166666;1570893,72;2;
2019-10-22;9,43;9,54;9,36;9,52;9,36;9,52;9,449;12270000;115935400;7;
2019-10-21;9,25;9,36;9,18;9,31;9,18;9,31;9,24;5000000;46200000;5;
2019-10-18;8,91;9,03;8,87;9,03;8,87;9,03;8,934;11000000;98272500;9;
2019-10-17;8,80;8,93;8,94;8,97;8,75;8,93;8,837;12499727;110459771,92;16;
2019-10-16;8,96;9,08;9,075;9,08;9,03;9,03;9,068;14601328;132354551,6;10;
2019-10-15;9,02;9,12;9,20;9,20;9,02;9,02;9,13;5253804;47966344,64;8;
2019-10-14;9,28;9,40;9,38;9,38;9,28;9,28;9,337;1889280;17640613,1;5;
2019-10-11;9,38;9,50;9,40;9,40;9,37;9,38;9,396;4860719;45671888,56;4;
2019-10-10;9,38;9,50;9,38;9,38;9,38;9,38;9,38;250000;2345000;1;
2019-10-09;9,36;9,49;9,54;9,54;9,36;9,36;9,451;7974332;75362247,52;9;
2019-10-08;9,54;9,68;9,59;9,65;9,54;9,54;9,601;3260000;31300400;3;
2019-10-07;9,45;9,59;9,50;9,50;9,46;9,46;9,497;1666666;15827860,36;3;
2019-10-04;9,50;9,56;9,42;9,50;9,42;9,50;9,464;4509000;42672956;6;
2019-10-03;9,27;9,38;9,02;9,36;9,02;9,33;9,205;21257588;195678700,36;22;
2019-10-02;9,01;9,11;9,46;9,46;9,00;9,11;9,175;20277727;186049252,46;28;
2019-10-01;9,51;9,60;9,80;9,84;9,50;9,60;9,707;6571000;63785580;13;
2019-09-30;9,87;9,99;9,94;9,94;9,86;9,86;9,907;2150000;21299000;2;
2019-09-27;9,95;10,08;10,00;10,00;10,00;10,00;10,00;2500000;25000000;2;
2019-09-26;10,05;10,15;10,20;10,20;10,10;10,10;10,146;3501000;35522650;4;
2019-09-25;10,15;10,30;10,25;10,25;10,20;10,20;10,202;1300000;13262500;2;
2019-09-24;10,25;10,30;10,25;10,25;10,20;10,25;10,238;18900000;193505000;5;
2019-09-23;10,25;10,30;;;;10,25;;;;0;
2019-09-20;10,25;10,30;10,25;10,25;10,20;10,25;10,25;573800;5881260;4;
2019-09-19;10,22;10,29;10,25;10,25;10,25;10,25;10,25;1000000;10250000;1;
2019-09-18;10,20;10,29;10,25;10,25;10,25;10,25;10,25;200000;2050000;1;
2019-09-17;10,15;10,30;10,19;10,25;10,19;10,25;10,211;5257901;53687011,19;4;
2019-09-16;10,10;10,20;10,18;10,20;10,10;10,10;10,157;3515000;35702000;6;
2019-09-13;10,22;10,35;10,30;10,30;10,30;10,30;10,30;23554455;241106530,1;4;
2019-09-12;10,24;10,37;10,35;10,35;10,22;10,22;10,304;6700000;69038000;5;
2019-09-11;10,28;10,42;10,50;10,50;10,35;10,35;10,438;5000000;52187500;4;
2019-09-10;10,53;10,65;10,60;10,60;10,60;10,60;10,60;1250000;13250000;1;
