TM;Tryggingamiðstöðin;insurance;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2015-09-15;20,069;20,267;20,267;20,267;20,119;20,267;20,245;157568,49988744745;3189933;3;
2015-09-14;20,069;20,267;20,267;20,267;20,069;20,069;20,25;1671758,233066925;33853864,9;4;
2015-09-11;20,267;20,464;20,661;20,661;20,267;20,267;20,507;5944653,551083648;121905940,35;13;
2015-09-10;20,661;20,858;20,612;20,858;20,612;20,858;20,777;285331,8677842155;5928458,7;4;
2015-09-09;20,612;20,71;20,562;20,612;20,562;20,612;20,596;1597570,892896616;32903660,6;8;
2015-09-08;20,414;20,562;20,365;20,562;20,365;20,562;20,375;423339,5456932933;8627615;4;
2015-09-07;20,365;20,414;20,365;20,414;20,365;20,365;20,405;189256,60561789322;3861739,9;4;
2015-09-04;20,365;20,513;20,365;20,365;20,365;20,365;20,365;71398,87609688037;1454049,1;2;
2015-09-03;20,316;20,464;20,316;20,464;20,316;20,464;20,332;765854,1927345808;15571384;4;
2015-09-02;20,267;20,562;20,267;20,562;20,267;20,267;20,433;1688288,2480942115;34496750;7;
2015-09-01;20,267;20,414;20,316;20,414;20,217;20,316;20,359;1110302,5128624243;22604482,2;8;
2015-08-31;20,316;20,513;20,513;20,513;20,316;20,316;20,498;9565776,318537911;194639733,7;13;
2015-08-28;20,365;20,513;20,71;20,71;20,414;20,414;20,651;4230860,489593452;87370750;6;
2015-08-27;20,562;20,71;20,562;20,71;20,562;20,71;20,683;124213,3996345591;2569125;2;
2015-08-26;20,612;20,809;20,71;20,71;20,562;20,71;20,69;1764337,2682786353;36504200;6;
2015-08-25;20,71;21,006;20,464;20,809;20,217;20,809;20,524;11039024,301210902;226560476,9;15;
2015-08-24;20,661;20,858;21,006;21,055;20,414;20,858;20,708;7491580,866472116;155133881,65;22;
2015-08-21;21,006;21,105;21,055;21,203;21,006;21,006;21,078;5328824,809421156;112320876,6;14;
2015-08-20;21,006;21,154;20,612;21,055;20,612;21,055;20,893;3988517,6119390875;83333550;11;
2015-08-19;20,365;20,612;20,414;20,464;20,267;20,464;20,296;4264920,310766716;86561399,5;10;
2015-08-18;20,316;20,464;20,464;20,464;20,464;20,464;20,464;27681,843347130314;566475;1;
2015-08-17;20,316;20,464;20,365;20,365;20,316;20,316;20,363;534371,1151625522;10881200;2;
2015-08-14;20,365;20,612;;;;20,365;;;;0;
2015-08-13;20,365;20,612;20,71;20,71;20,365;20,365;20,417;1023163,5175612396;20890050;3;
2015-08-12;20,464;20,71;20,612;20,661;20,562;20,661;20,612;1520980,4036884787;31350000;3;
2015-08-11;20,612;20,858;20,809;20,809;20,809;20,809;20,809;95010,57588374031;1977070;1;
2015-08-10;20,661;20,858;20,858;20,858;20,809;20,809;20,825;49685,35985382364;1034700;2;
2015-08-07;20,612;20,858;20,612;20,809;20,612;20,809;20,699;309584,4073144962;6408062,6;2;
2015-08-06;20,612;20,858;20,612;20,612;20,612;20,612;20,612;453759,1537670629;9352750;2;
2015-08-05;20,612;20,858;20,612;20,858;20,612;20,858;20,628;39246,364349841715;809557,5;2;
2015-08-04;20,612;20,858;20,858;20,858;20,858;20,858;20,858;8075,39195665003;168438,6;2;
2015-07-31;20,612;20,858;20,858;20,858;20,612;20,612;20,792;1160847,7336377997;24136157,75;5;
2015-07-30;20,809;21,055;20,809;20,809;20,809;20,809;20,809;240314,90378277964;5000700;1;
2015-07-29;20,809;21,055;21,105;21,105;20,908;20,908;20,939;2465371,3321557566;51622489,6;8;
2015-07-28;20,908;21,105;;;;20,908;;;;0;
2015-07-27;20,908;21,105;21,006;21,006;20,908;20,908;20,995;570310,8681147752;11973812,8;3;
2015-07-24;21,055;21,203;21,253;21,253;21,055;21,129;21,139;6607392,3703567;139673787,5;6;
2015-07-23;21,055;21,253;21,105;21,253;21,006;21,253;21,081;150070,06649726324;3163650;4;
2015-07-22;21,105;21,253;21,055;21,203;21,055;21,154;21,181;3574555,4174280017;75714044,8;4;
2015-07-21;21,006;21,154;20,809;21,105;20,809;21,105;20,868;5374130,759699292;112145000;6;
2015-07-20;20,513;20,661;20,513;20,513;20,513;20,513;20,513;530133,6637578761;10874676,8;3;
2015-07-17;20,365;20,513;20,464;20,464;20,464;20,464;20,464;506993,4678961596;10375000;1;
2015-07-16;20,267;20,464;20,562;20,562;20,414;20,414;20,423;3371648,5196804725;68857669;6;
2015-07-15;20,562;20,76;20,612;20,76;20,612;20,71;20,70;1849887,3460514333;38293020;5;
2015-07-14;20,562;20,71;;;;20,612;;;;0;
2015-07-13;20,562;20,76;20,76;20,76;20,612;20,612;20,701;898589,1385775385;18601454,6;3;
2015-07-10;20,661;20,908;;;;20,809;;;;0;
2015-07-09;20,661;20,858;20,858;20,858;20,612;20,809;20,787;3963474,162598889;82390494,7;8;
2015-07-08;20,858;21,055;;;;20,908;;;;0;
2015-07-07;20,858;21,105;21,055;21,055;20,908;20,908;20,932;140514,25361435642;2941272,6;4;
2015-07-06;20,809;21,055;20,858;21,055;20,858;20,957;20,934;2051483,1586909834;42944999,75;4;
2015-07-03;20,562;20,76;20,809;20,809;20,661;20,661;20,727;1531120,273046402;31735500;4;
2015-07-02;20,661;20,957;20,661;20,809;20,661;20,661;20,75;1826582,8843061186;37887432,65;8;
2015-07-01;20,612;20,858;20,71;20,71;20,612;20,612;20,644;6376109,048211022;131997204,85;7;
2015-06-30;20,71;20,809;20,809;20,858;20,76;20,76;20,791;6150697,724410518;127754458,25;12;
2015-06-29;20,365;20,612;20,168;20,414;20,168;20,365;20,237;3264460,974684802;66059659,6;11;
2015-06-26;19,921;20,119;19,675;20,119;19,675;20,119;19,911;16970249,623303853;337900472,4;12;
2015-06-25;19,428;19,675;19,231;19,625;19,231;19,625;19,353;6748199,666195501;130861788,5;10;
2015-06-24;18,984;19,182;18,935;19,132;18,935;19,132;19,124;3240088,784696098;61971979;9;
2015-06-23;18,935;19,083;18,984;18,984;18,935;18,935;18,983;1016014,9096639039;19325000;3;
2015-06-22;18,935;19,132;;;;19,182;;;;0;
