SIMINN;Síminn;telecom;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2018-09-03;4,12;4,14;4,12;4,13;4,12;4,12;4,129;1078387;4452153,23;4;
2018-08-31;4,13;4,16;4,13;4,14;4,13;4,13;4,14;53294263;220625306,19;6;
2018-08-30;4,13;4,16;4,15;4,15;4,14;4,14;4,147;15000000;62200000;3;
2018-08-29;4,15;4,20;4,17;4,17;4,15;4,15;4,17;5110121;21307002,15;2;
2018-08-28;4,16;4,20;4,16;4,21;4,16;4,18;4,195;67135310;281129655,1;11;
2018-08-27;4,18;4,23;4,20;4,20;4,20;4,20;4,20;5000000;21000000;1;
2018-08-24;4,17;4,22;4,21;4,21;4,17;4,17;4,209;4310000;18140700;2;
2018-08-23;4,17;4,23;4,21;4,21;4,18;4,20;4,206;41110121;172900305,78;7;
2018-08-22;4,21;4,27;4,24;4,24;4,22;4,22;4,24;17000000;72079000;4;
2018-08-21;4,21;4,26;4,23;4,235;4,23;4,235;4,234;41985121;177756436,83;4;
2018-08-20;4,16;4,21;4,18;4,20;4,16;4,20;4,18;70465000;294846000;5;
2018-08-17;4,18;4,24;4,19;4,21;4,18;4,18;4,205;78110121;328410305,78;10;
2018-08-16;4,19;4,25;4,16;4,24;4,16;4,22;4,205;60236121;253290448,2;16;
2018-08-15;4,11;4,16;4,13;4,13;4,12;4,12;4,128;13000000;53660000;2;
2018-08-14;4,10;4,16;4,10;4,10;4,10;4,10;4,10;338095;1386189,5;3;
2018-08-13;4,12;4,16;4,14;4,14;4,14;4,14;4,14;5000000;20700000;1;
2018-08-10;4,14;4,19;4,055;4,19;4,055;4,15;4,137;84280501;348177133,34;13;
2018-08-09;4,04;4,09;3,99;4,08;3,99;4,08;4,022;51399001;206746444,01;7;
2018-08-08;3,94;3,98;3,94;3,94;3,94;3,94;3,94;180000;709200;1;
2018-08-07;3,94;3,99;;;;3,96;;620000;2458300;1;
2018-08-03;3,94;3,97;3,95;3,96;3,95;3,96;3,955;10000000;39550000;2;
2018-08-02;3,92;3,95;;;;3,93;;;;0;
2018-08-01;3,93;3,95;3,97;3,97;3,93;3,93;3,95;15362621;60675100,53;7;
2018-07-31;3,97;4,01;4,00;4,00;3,97;3,97;3,999;10500121;41987781,58;5;
2018-07-30;3,97;4,01;4,02;4,03;3,97;3,97;4,011;12873523;51610863,99;7;
2018-07-27;4,02;4,08;4,07;4,07;4,06;4,06;4,064;15415000;62639050;4;
2018-07-26;4,08;4,13;4,10;4,10;4,08;4,08;4,10;5117000;20978600;3;
2018-07-25;4,11;4,15;;;;4,14;;3524000;14624600;1;
2018-07-24;4,10;4,16;4,09;4,14;4,09;4,14;4,113;15233463;62654863,67;3;
2018-07-23;4,09;4,13;4,10;4,11;4,09;4,11;4,103;15110121;62000394,89;4;
2018-07-20;4,07;4,13;4,07;4,07;4,07;4,07;4,07;124324;505998,68;1;
2018-07-19;4,08;4,13;4,03;4,11;4,03;4,11;4,091;23045000;94271350;8;
2018-07-18;4,00;4,06;4,06;4,06;4,06;4,06;4,06;5049876;20527496,56;2;
2018-07-17;4,00;4,06;4,065;4,065;4,05;4,05;4,058;20000000;81150000;3;
2018-07-16;4,04;4,10;;;;4,07;;;;0;
2018-07-13;4,03;4,08;4,15;4,15;4,07;4,07;4,111;20317000;83515550;5;
2018-07-12;4,16;4,21;4,19;4,19;4,16;4,16;4,189;5110121;21408103,36;2;
2018-07-11;4,17;4,23;4,205;4,21;4,19;4,19;4,202;25239000;106056190;4;
2018-07-10;4,18;4,23;4,205;4,205;4,205;4,205;4,205;2500000;10512500;1;
2018-07-09;4,18;4,23;4,22;4,22;4,18;4,18;4,214;10456015;44056142,7;4;
